        3,      40,  157.31,    8.24,  132.18,    4.77,    2.00
        3,      41,  153.29,    8.03,  133.43,    4.42,    2.00
        3,      42,  149.26,    7.82,  134.58,    3.99,    2.00
        3,      43,  145.24,    7.61,  135.62,    3.48,    2.00
        3,      44,  141.21,    7.40,  136.55,    2.86,    2.00
        3,      45,  136.75,    7.17,  136.94,    1.28,    2.00
        3,      46,  133.50,    7.00,  138.43,    2.01,    2.00
        3,      47,  130.30,    6.83,  139.92,    2.83,    2.00
        3,      48,  125.83,    6.59,  139.94,    0.85,    2.00
        3,      49,  122.77,    6.43,  141.43,    1.84,    2.00
        3,      50,  118.52,    6.21,  141.44,    0.06,    2.00
        3,      51,  115.58,    6.06,  142.93,    1.20,    1.00
        3,      52,  112.68,    5.91,  144.42,    2.41,    2.00
        3,      53,  108.69,    5.70,  144.43,    0.88,    2.00
        3,      54,  105.87,    5.55,  145.92,    2.21,    2.00
        3,      55,  102.04,    5.35,  145.93,    0.84,    2.00
        3,      56,   99.30,    5.20,  147.43,    2.28,    2.00
        3,      57,   95.61,    5.01,  147.43,    1.05,    2.00
        3,      58,   92.93,    4.87,  148.92,    2.59,    2.00
        3,      59,   89.37,    4.68,  148.93,    1.48,    2.00
        3,      60,   85.87,    4.50,  148.94,    0.42,    2.00
        3,      61,   83.27,    4.36,  150.43,    2.11,    2.00
        3,      62,   79.88,    4.19,  150.44,    1.16,    2.00
        3,      63,   76.55,    4.01,  150.45,    0.26,    2.00
        3,      64,   74.00,    3.88,  151.94,    2.07,    1.00
        3,      65,   70.76,    3.71,  151.94,    1.27,    2.00
        3,      66,   67.56,    3.54,  151.95,    0.51,    2.00
        3,      67,   65.04,    3.41,  153.44,    2.43,    2.00
        3,      68,   61.91,    3.24,  153.45,    1.75,    2.00
        3,      69,   58.82,    3.08,  153.45,    1.11,    2.00
        3,      70,   55.78,    2.92,  153.46,    0.51,    2.00
        3,      71,   53.28,    2.79,  154.95,    2.55,    2.00
        3,      72,   50.28,    2.63,  154.95,    2.02,    2.00
        3,      73,   47.31,    2.48,  154.96,    1.53,    2.00
        3,      74,   44.37,    2.33,  154.96,    1.07,    2.00
        3,      75,   41.47,    2.17,  154.97,    0.64,    2.00
        3,      76,   38.59,    2.02,  154.97,    0.24,    2.00
        3,      77,   36.07,    1.89,  156.46,    2.46,    1.00
        3,      78,   33.21,    1.74,  156.46,    2.12,    2.00
        3,      79,   30.37,    1.59,  156.46,    1.82,    2.00
        3,      80,   27.55,    1.44,  156.47,    1.54,    2.00
        3,      81,   24.75,    1.30,  156.47,    1.28,    2.00
        3,      82,   21.96,    1.15,  156.47,    1.06,    2.00
        3,      83,   19.19,    1.01,  156.47,    0.87,    2.00
        3,      84,   16.42,    0.86,  156.48,    0.70,    2.00
        3,      85,   13.67,    0.72,  156.48,    0.56,    1.00
        3,      86,   10.93,    0.57,  156.48,    0.44,    1.00
        3,      87,    8.19,    0.43,  156.48,    0.35,    1.00
        3,      88,    5.46,    0.29,  156.48,    0.29,    1.00
        3,      89,    2.73,    0.14,  156.48,    0.25,    1.00
        3,      90,    0.00,    0.00,  156.48,    0.23,    1.00
        4,       0,  283.49,   19.82,    0.00,    3.32,    1.00
        4,       1,  283.49,   19.82,    4.96,    3.45,    2.00
        4,       2,  283.49,   19.82,    9.92,    3.86,    2.00
        4,       3,  279.45,   19.54,   14.68,    0.61,    2.00
        4,       4,  279.45,   19.54,   19.59,    1.54,    2.00
        4,       5,  279.45,   19.54,   24.51,    2.73,    2.00
        4,       6,  275.41,   19.26,   29.02,    0.21,    2.00
        4,       7,  275.41,   19.26,   33.90,    1.90,    2.00
        4,       8,  275.41,   19.26,   38.80,    3.85,    2.00
        4,       9,  271.37,   18.98,   43.09,    2.01,    2.00
        4,      10,  267.33,   18.69,   47.25,    0.34,    2.00
        4,      11,  267.33,   18.69,   52.09,    2.99,    2.00
        4,      12,  263.29,   18.41,   56.10,    1.70,    2.00
        4,      13,  259.25,   18.13,   60.00,    0.57,    2.00
        4,      14,  259.25,   18.13,   64.80,    3.85,    2.00
        4,      15,  255.21,   17.85,   68.55,    3.05,    2.00
        4,      16,  251.17,   17.56,   72.20,    2.37,    2.00
        4,      17,  247.13,   17.28,   75.74,    1.80,    2.00
        4,      18,  243.09,   17.00,   79.18,    1.33,    2.00
        4,      19,  239.05,   16.72,   82.51,    0.96,    2.00
        4,      20,  235.00,   16.43,   85.74,    0.66,    2.00
        4,      21,  230.96,   16.15,   88.87,    0.44,    2.00
        4,      22,  226.92,   15.87,   91.91,    0.28,    2.00
        4,      23,  222.88,   15.59,   94.84,    0.17,    2.00
        4,      24,  218.84,   15.30,   97.67,    0.11,    2.00
        4,      25,  214.79,   15.02,  100.40,    0.09,    1.00
        4,      26,  210.75,   14.74,  103.04,    0.09,    1.00
        4,      27,  206.71,   14.45,  105.58,    0.11,    1.00
        4,      28,  202.66,   14.17,  108.02,    0.14,    1.00
        4,      29,  198.62,   13.89,  110.36,    0.17,    1.00
        4,      30,  194.57,   13.61,  112.61,    0.20,    2.00
        4,      31,  190.53,   13.32,  114.76,    0.22,    2.00
        4,      32,  186.48,   13.04,  116.81,    0.22,    2.00
        4,      33,  182.44,   12.76,  118.77,    0.19,    2.00
        4,      34,  178.39,   12.47,  120.62,    0.13,    2.00
        4,      35,  174.35,   12.19,  122.38,    0.03,    1.00
        4,      36,  174.34,   12.19,  126.97,    6.30,    1.00
        4,      37,  170.29,   11.91,  128.64,    6.25,    2.00
        4,      38,  166.25,   11.63,  130.20,    6.15,    2.00
        4,      39,  162.20,   11.34,  131.67,    5.98,    2.00
        4,      40,  158.15,   11.06,  133.03,    5.75,    2.00
        4,      41,  154.11,   10.78,  134.29,    5.44,    2.00
        4,      42,  150.06,   10.49,  135.44,    5.04,    2.00
        4,      43,  146.01,   10.21,  136.49,    4.56,    2.00
        4,      44,  141.96,    9.93,  137.43,    3.98,    2.00
        4,      45,  136.60,    9.55,  136.94,    0.68,    2.00
        4,      46,  133.36,    9.33,  138.43,    1.44,    2.00
        4,      47,  130.16,    9.10,  139.92,    2.29,    2.00
        4,      48,  125.69,    8.79,  139.94,    0.34,    2.00
        4,      49,  122.64,    8.58,  141.43,    1.36,    2.00
        4,      50,  119.63,    8.37,  142.92,    2.44,    2.00
        4,      51,  115.46,    8.07,  142.93,    0.78,    2.00
        4,      52,  112.56,    7.87,  144.42,    2.00,    2.00
        4,      53,  108.57,    7.59,  144.43,    0.50,    2.00
        4,      54,  105.76,    7.40,  145.92,    1.86,    2.00
        4,      55,  101.94,    7.13,  145.93,    0.51,    2.00
        4,      56,   99.20,    6.94,  147.43,    1.97,    2.00
        4,      57,   95.51,    6.68,  147.43,    0.75,    2.00
        4,      58,   92.83,    6.49,  148.92,    2.32,    2.00
        4,      59,   89.27,    6.24,  148.93,    1.22,    2.00
        4,      60,   85.78,    6.00,  148.94,    0.19,    2.00
        4,      61,   83.18,    5.82,  150.43,    1.89,    1.00
        4,      62,   79.80,    5.58,  150.44,    0.96,    2.00
        4,      63,   76.47,    5.35,  150.45,    0.07,    2.00
        4,      64,   73.92,    5.17,  151.94,    1.90,    1.00
        4,      65,   70.68,    4.94,  151.94,    1.11,    2.00
        4,      66,   67.49,    4.72,  151.95,    0.36,    2.00
        4,      67,   64.97,    4.54,  153.44,    2.29,    1.00
        4,      68,   61.85,    4.32,  153.45,    1.62,    2.00
        4,      69,   58.76,    4.11,  153.45,    1.00,    2.00
        4,      70,   55.72,    3.90,  153.46,    0.41,    2.00
        4,      71,   53.22,    3.72,  154.95,    2.46,    1.00
        4,      72,   50.22,    3.51,  154.95,    1.94,    2.00
        4,      73,   47.26,    3.30,  154.96,    1.46,    2.00
        4,      74,   44.33,    3.10,  154.96,    1.00,    2.00
        4,      75,   41.42,    2.90,  154.97,    0.58,    2.00
        4,      76,   38.54,    2.70,  154.97,    0.19,    1.00
        4,      77,   36.03,    2.52,  156.46,    2.42,    1.00
        4,      78,   33.18,    2.32,  156.46,    2.09,    2.00
        4,      79,   30.34,    2.12,  156.46,    1.79,    2.00
        4,      80,   27.52,    1.92,  156.47,    1.51,    2.00
        4,      81,   24.72,    1.73,  156.47,    1.27,    2.00
        4,      82,   21.94,    1.53,  156.47,    1.05,    2.00
        4,      83,   19.17,    1.34,  156.47,    0.85,    2.00
        4,      84,   16.41,    1.15,  156.48,    0.69,    2.00
        4,      85,   13.66,    0.95,  156.48,    0.55,    1.00
        4,      86,   10.92,    0.76,  156.48,    0.44,    1.00
